canonical_smiles,gap
Nc1ncc(=O)oc1F,0.1322
CC(C)C(C#N)C(C)O,0.3098
O=C1OCC2C3OC3C12,0.2657
C#CC1(CC(N)=O)CO1,0.2522
CCc1cnnn1C=O,0.2025
N=c1cnonc1,0.1899
C#CC(=O)C(C)OC=N,0.188
C#Cc1ncnc(F)n1,0.2056
CC1(CC=O)NC1C=O,0.1976
N=C1OCCCC2NC12,0.2592
OCC12CC=C3CC1C32,0.1768
COC(=O)C1C2CC1O2,0.2393
C#CC(N)(C#N)COC,0.2601
CCC1COC(CC)O1,0.3412
N#CC12COCCC1N2,0.2848
CC1N=C2CC3N2C13C,0.1948
C#CC(C)(O)CCC=O,0.2292
C#CC1C2CC3(CO3)C12,0.2918
CCN=CNC(=N)OC,0.2387
CC1CC2(C=O)CCC12,0.2196
CCc1ccc(N)[nH]1,0.2315
N#CC12CC(C1)OC=N2,0.2582
CCc1cnc(C#N)[nH]1,0.2037
Cc1ncc(C(=N)N)o1,0.1985
O=CC(=O)C1CCCO1,0.1438
N#CC(C=O)NCC=O,0.1984
CC12OCC1(C#N)C2O,0.2646
C#CC1NC1C(C)=O,0.2202
Cc1nn(C)nc1CO,0.2424
CNC(=O)NC(C)(C)C,0.3001
CC12CCN1C(=O)NC2,0.2853
O=C([O-])C1C[NH2+]CCO1,0.1456
O=C1NC2C3OCC3C12,0.265
OC1CC2C3CC1OC23,0.3105
CC(C)CC1COC1,0.3141
CC12C3CC1N3C21CC1,0.3197
Cc1coc(F)cc1=O,0.2067
CCC1CC(C#N)C1O,0.2981
CC1OC1C(C)C(N)=O,0.2707
O=CC1Cn2ncnc21,0.2093
CC1C(O)C2CC(O)C12,0.2929
CC1C2C(C)C1C2CO,0.3369
CC1C2CC2N1C=O,0.2616
CCC(CC1CC1)=NO,0.2539
CC(=O)C(=O)C1COC1,0.1565
CCC(O)C(CC)OC,0.3208
CC#CC(=O)CCOC,0.2064
Nc1oncc1CO,0.2223
N#CC(CO)OC=N,0.2853
CN=C1OCCN1C=N,0.2323
CCC12C=CCC(C1)C2,0.2528
CCc1[nH]c(N)nc1O,0.22
O=C1CC2N3CC2(O)C13,0.2175
COC1CN2C(C)C12C,0.2954
O=C1CC2CCC1CO2,0.2217
CC1=CC2CCC3C1C23,0.2389
CC#CCC(O)CCO,0.293
CCC1(CC(C)O)CC1,0.3204
CC1=NC(C=O)CCO1,0.2183
COC(=N)N1CC1C#N,0.2545
CC1CN1C(=N)NC=O,0.2271
CCC12CC3OCC1C32,0.3198
OCCC#CC(O)CO,0.279
C#CC(O)C(C)(C)C,0.2935
N#CC12C3CC4C1N4C32,0.2579
COCC(N)C(F)(F)F,0.3264
CCC1(C2CO2)CC1C,0.3389
CC12CC=C3C4C1N4C32,0.1605
COC12COCC1C2O,0.296
CC1CC2(CO)NC12C,0.2705
C#CCC(=O)C#CC#N,0.1742
C1CC2(CC2)C2CC1C2,0.3381
C#CC1C=CC2CC12,0.2462
O=C1CC2C3CCN1C32,0.245
CCn1ccn(C)c1=O,0.2246
CC1(CC=O)CCCC1,0.2251
NC(=O)C1CC1CCO,0.2732
O=C1CCC2C3CN1C23,0.2398
C1=C(C2CCO2)CCC1,0.247
CC1CC23CC=CC12C3,0.2351
N#CC1CC2(CN2)C1O,0.2832
CC1C=CC(=O)CNC1,0.1616
Cc1noc(F)nc1=N,0.2074
N=CN1CC2OC2C1=O,0.2156
C1=C(C2COC2)CCC1,0.2528
CC1(C=O)C=CC(=O)C1,0.1936
CC12CC(C1O)C2C#N,0.3006
CC1CC1C1(C)CO1,0.3333
Cc1oc(N)c(O)c1C,0.2139
Cc1coc(C=O)c1N,0.1768
C1C2C3CC4C1C2C34,0.3308
CC12CC3(O)CN1C32C,0.2904
Cc1[nH]nnc1C(C)O,0.2439
COc1oc(C)cc1N,0.2116
C#CC1(C#N)CC1C#N,0.2548
O=CC1=CCCC(O)C1,0.1971
O=C1C2C3CC2N2C1C32,0.2135
CC(=O)c1ccc(O)[nH]1,0.1758
CC(C=O)CC(O)CO,0.228
O=CC(=O)C1C=CCC1,0.1433
CCC1C(CC)C2OC12,0.3274
C#CC(O)C(O)C1CN1,0.2908
CCCC(C)=NO,0.256
CC1CC2C(=O)NC12C,0.2711
O=c1cc(O)nco1,0.1941
O=CCC12CC(C1)C2=O,0.2207
O=CC1=NC2CC2N1,0.1627
C#CC(=O)C(=O)NCC,0.1603
C#CC(C)CCCC#N,0.3015
C1CC12CCC1(CC1)C2,0.3451
Oc1[nH]cc2nc[nH]c12,0.1914
N=c1[nH]ccn1C(N)=O,0.2102
CC1C=C(CCO)CC1,0.2568
C#CCC(C)OCC=O,0.2281
C1CN1C12CC3C1N3C2,0.2948
N#CCNCC1CC1O,0.2404
CC(C)C(C#N)N1CC1,0.2829
CC1OCC2CC(=O)C21,0.2129
NC(=O)NC12CN(C1)C2,0.285
OC1C=CC2CC1(O)C2,0.2457
CC1(C(O)C#N)CO1,0.2869
CN=COc1ccco1,0.2239
CCC12CC(C1)C2(C)O,0.3263
N#CC1CC(=O)C2CC12,0.2266
COCC12CCC1(O)C2,0.2865
O=CC1CC2(CN2)C1O,0.218
O=C1CCCC(O)CN1,0.2694
C#CCOCC(=O)CO,0.234
OC1C2C=CC3C1OC23,0.2287
N=c1[nH]c(N)n[nH]c1=O,0.1842
CC(=O)C#CC(C)=O,0.1998
CN1CCC(=O)C(O)C1,0.2015
CC(C)(C)C#CC(N)=O,0.2338
NCC(=O)OCCO,0.2591
NC(=O)CC1CC(O)C1,0.2776
Nc1cnc(F)nn1,0.1686
CC(=O)C1CC(C=O)C1,0.2219
CCc1n[nH]c(=O)[nH]1,0.2405
CNC1=NCC(=O)N1C,0.2317
N=CNC(=O)C1CC1O,0.217
N#CC12OCC1CC2N,0.2416
CCC1=C(C)CC(=O)N1,0.208
CC(O)C12CCC(C1)O2,0.3135
CC12CNC1C2(N)C#N,0.2485
CC1NC2CC12C#N,0.2524
NC(=[NH2+])c1[nH]cnc1[O-],0.1624
CCC1CC2NC12C#N,0.2606
CC1(O)C=CC(=O)C1,0.1912
CCC(C)C1(C)CCC1,0.3518
N=c1[nH]ncnc1C=O,0.1303
CCCC1(C2CO2)CC1,0.3469
CC#CC(C)COC=N,0.2741
Nc1nc([N+](=O)[O-])no1,0.1804
CC1(C)C2CC1C(=O)N2,0.2563
CC1CCC12COC2=O,0.2708
CCC(CO)CN1CC1,0.3255
CCOCC1OC1C#N,0.2626
C1CC(COC2CC2)C1,0.3345
CC1CC(CC#N)CO1,0.283
CC1(CO)C=CC(=O)O1,0.2239
N#CC1CC2OC(=N)C12,0.2783
CC1(CCO)CC1C=O,0.2267
c1noc2c1CCC2,0.2333
CC1CCC2(C)CC1O2,0.3128
Cc1cc2nnoc2o1,0.1365
CCC1(C)OC1C1CO1,0.3371
CNc1nc(C)c(O)[nH]1,0.2243
ON=C1CC2C(O)C12,0.2438
CNC(=N)C(=O)NC=O,0.1937
CC(C)C1CN=CO1,0.2712
N#CC1C2CC(=O)CC12,0.2234
CC(C)c1cn[nH]c1O,0.2512
CCC1CC(C)C1=O,0.2177
C1CC2C(C3CN3)N2C1,0.2857
C#CC1COCOC1,0.2987
O=C1COC12C1CC2O1,0.1947
CC1C2(C)CCC12CO,0.3038
OC12CC3CCC1CC32,0.3247
CC12C(O)C3C(C1O)N32,0.302
CC1CC1(C)C#N,0.317
CC12C=CC3(CO3)C1O2,0.2342
OC1CC1C1CC1,0.324
CNC1=NC(C=O)CO1,0.1958
N#Cc1[nH]c(N)cc1N,0.189
C#CC1(C#C)OC1C,0.2559
CCC1(CC)NC1CO,0.3089
CNC(=O)N1CC1C,0.2914
CC#CC(=N)OC1CC1,0.237
N=c1cc[nH]c(O)n1,0.1987
CC1=C2CCC=C2CC1,0.1933
OCCOC1CC1CO,0.3224
COC(C)COC(C)C,0.3313
C1CN=C(C2CO2)OC1,0.2506
CC1(N)C=CCOC1=O,0.2444
C#CC12CC1(O)C1CN12,0.2519
C#CC12CCC(CC1)O2,0.288
N=C1OCC2CC1O2,0.268
CCN=COC1CC1C,0.2705
C#CC1(O)C(C)CC1C,0.286
CC1C2C3CC(C3O)C12,0.3203
CNC12C(=N)OC1C2C,0.2482
C1OC1C12CC3C(C1)C32,0.3308
CC1C2CC3(C)CN1C23,0.2796
CC(=O)C12CC1OCO2,0.2242
N#CC12CC(=O)C(C1)O2,0.2169
CCCC1C(C)N1C=O,0.2553
CCCC12CC(C)(C1)C2,0.3736
OC1COCCC12CC2,0.3244
CN1C2C(O)CC(O)C21,0.2939
CCC1C2C3CC3C12C,0.2824
CNc1c(O)n[nH]c1C,0.243
CC(=O)C1C2COC21C,0.2172
N#CCC1C(O)CC1O,0.3087
CC12CC1N1C2C1(C)C,0.277
CCN(C)C(C=O)C=O,0.1741
COCC1C2CC3C2N13,0.3109
CC1OCC=C1CC#N,0.2373
C#CC(=O)C1COC=N1,0.1876
O=CC1OCCO1,0.2119
CC1OCc2onnc21,0.1707
N=c1oncnc1N,0.1791
N#CC1C=CC2CC1N2,0.2295
C#CC(C)OC(N)=O,0.2966
NC(=O)OCCCC=O,0.2301
C1COC(CC2CO2)C1,0.3316
O=C1C(=O)C2C=CC1O2,0.1417
NC1=C(N)C(=O)CC1=O,0.1485
N#CC1C2CC=CCN12,0.2563
CC1CC(=O)NC1C,0.2734
Oc1cc(O)c(F)cn1,0.2144
O=C1NCC12C=CCO2,0.2244
O=C1CC=CC1C1CN1,0.2169
C#CC1CC1C(C)(C)C,0.2865
O=CC12CC3NC1C3O2,0.2146
CC(=O)N1CCCC1,0.2676
O=C1OC2C(=O)C1C2O,0.2092
CC1C2C=C3COC3C12,0.2289
CCn1c(C)nnc1C,0.2608
CC1CCCC2CC2C1,0.3403
CC1(C)C2C3C4C1C2N34,0.2959
O=C1CCc2cnnn21,0.2116
CC1(C#N)CC2COC21,0.2875
N#CCC#CCC(N)=O,0.2742
C1CC23C4CC2C(O4)C13,0.3209
N#CC1CC(=O)NC1=N,0.2495
C#CC1C2NCC12C#N,0.2461
C#CC(C)(O)C(N)C#N,0.2717
COC1CCC2CC21C,0.3264
OC12C3C4C=CC3C1C42,0.2441
Nc1c[nH]c2c1CCC2,0.2263
CCC1(C)COC1C,0.3154
C#CC1CC(=O)C=C1N,0.2054
O=Cc1nnoc1C=O,0.1617
CN(C=N)C(=O)C=O,0.1702
O=C1OC2CN3CC3C12,0.2472
OCCC1COCC1O,0.3092
CC12CC1(O)C(=O)CO2,0.2048
OC1C2OC3C1OC23,0.282
C1=CC2=CCOCC2C1,0.1974
N=C1OCOC2CCC12,0.2788
CC#CC1(C)COC1=O,0.2563
CCOC1COC1C=O,0.2118
CC1(O)CC1NCC#N,0.2584
CC12CCOC(CC1)O2,0.3265
C#CC#CC1CC2CN12,0.2109
CC(C)(CO)C(F)(F)F,0.3417
O=CC12CC3(O)C1NC32,0.1983
CC12C3C4CN3C1(C)C42,0.3021
CCOCC(C=O)C=O,0.2068
Nc1oc(O)nc1CO,0.2228
CC(O)CC(CO)=NO,0.253
CC12NC1COCC2=O,0.2109
OCCC12CC1C1OC12,0.2897
COCC(O)CN1CC1,0.2884
CC12CCC3(CN3)C1O2,0.3196
C#CC1=CC2CN3C1C23,0.1946
CC1NCc2nnoc21,0.1936
C#CC1(C)CCC12CO2,0.3005
C#CCC1COC(=O)C1,0.2772
CCC1C2C3C2C2C3N12,0.2976
CC(C#CCO)C=O,0.219
CC12OC1C1CCC2O1,0.3224
C#CC(=O)C1CC(=O)O1,0.2008
OC12CC1CC1CCC12,0.3104
CC1=CCC=CC(C)C1,0.2527
Nc1cnc(O)nc1O,0.1826
CC12NC1C=CC2O,0.2354
ON=C1C2OC3CC2C13,0.2445
CC#CC1C2CCCC12,0.2795
Nc1nn(C=O)nc1N,0.1816
C#CC(O)CC(O)CC,0.2949
N#CCCNCC1CO1,0.2792
CC1OC1C1CC1(C)O,0.3269
CC(=O)NC(=N)NC=O,0.2076
CC1C2C3C1C1(C)C2N31,0.2981
CC12CC1CCCC2=O,0.2266
Nc1ccc(N)o1,0.2189
CC1(N2CC2)C2CC1O2,0.3079
CCC1(C)CCC=C1C,0.2595
c1nnn2c1C1NCC12,0.2419
CC(O)C1OC1C1CN1,0.3126
N#CC1CCCCC1O,0.3039
Cc1nc2onnn2n1,0.2061
COC1C2C3NC3C12C,0.2672
CC(=NO)C(C)OC=O,0.2528
O=COC1=NCCOC1,0.2259
CC1C=C(C#N)C2CN12,0.1915
O=CN1C(=O)C2CC1C2,0.2231
CC1OC12C=CCC2=O,0.204
CC#CCC1(OC)CC1,0.2941
CC1N(CC#N)C1(C)C,0.2678
Cc1nc(O)coc1=O,0.1521
CCC1OC2C(=N)NC12,0.2524
COC1CC12CC1OC12,0.3186
CC1CC2CC3OCC123,0.3055
CCC1CN2CC2CO1,0.3051
CC1OC1(C=O)CCO,0.219
Cc1cnc(=O)on1,0.1666
CC1COC(=N)CC1=O,0.2241
OC1CC2CC(O)C12O,0.2888
C#CC1(O)C2OCC21C,0.2514
CCc1occ(C)c1O,0.2227
Oc1n[nH]c2[nH]ccc12,0.2273
C1=CCc2oncc2C1,0.2348
CC12CC1(C#N)N=CN2,0.2479
Cc1nc(=O)c(O)c[nH]1,0.1948
C#CCC(C=O)C1CC1,0.223
N=CN1C(=N)CCC1=N,0.2204
CCC1C=CC2C(C)C12,0.2421
N=c1oc(O)cn1C=O,0.1905
OCCC(CO)C1CO1,0.327
O=CC12C3CC1N1C3C12,0.2022
C#CC1OCC2COC21,0.2876
C#Cc1coccc1=N,0.186
OC1C2OC2C1N1CC1,0.2965
C1CC2OC3CC3C2C1,0.3097
Cn1cccc1N1CC1,0.2307
CNC(=O)CNC(N)=O,0.2576
O=C1NC2CC2N2CC12,0.2468
c1cc2n(c1)CC21CO1,0.2404
Cc1nn(C)nc1C=O,0.1968
ON=C1C2OC3C(O2)C13,0.2411
COCC1C(C)C2NC12,0.3082
N=c1onc(OC=O)o1,0.2151
CC1C(=O)C2OCCC12,0.1961
OC1C(O)C2(O)C(O)C12,0.3113
N#CCCc1c[nH]nn1,0.254
N=C1OC23CC4C2OC143,0.2306
c1cn2nn[nH]c2n1,0.1968
CCCc1ocnc1O,0.216
CNc1oc(C)cc1O,0.206
C#CC(C)C(CC)CO,0.3092
CCOC(CC)C1CO1,0.3324
CC1OC1(C#N)C(N)=O,0.2516
CC(=N)N(C=O)CC#N,0.2438
N=c1ccnc(CO)o1,0.1828
CC12OC1C1CC1C2=O,0.2043
OC12CN=C3OC1C32O,0.1697
CC1(C)NC1C(=O)CO,0.2238
OC1C2OCC2C12CO2,0.2891
CC[NH2+]CC#CC(=O)[O-],0.2076
COC1(C(C)(C)C)CC1,0.3097
C#CCOCCC#CC,0.2778
CN=c1oc(C)c(N)o1,0.2321
CCC1CC2OC=NC12,0.2613
CC1C2C3CC3(C)N12,0.3102
CCN1CCN=C1OC,0.2661
CC(C#N)C(C)CCO,0.307
CC(C#CC#N)C(N)=O,0.2139
O=C1CCC2CC(C1)C2,0.2245
C#CC(=O)C(C#C)CO,0.1927
CC1=CC(=O)C(=O)NC1,0.1647
COC(C)C1COC1=O,0.2748
OC12CC3OC3C1C2,0.3233
C#CC(O)C1CC1CO,0.2902
CC1C2OC(=N)C(O)C12,0.2693
C#CC(=O)C1CC1,0.206
CCOc1ccc[nH]1,0.2422
CC1CC2COC2CO1,0.3191
C#CCc1ccoc1N,0.2188
C#CC12NC1CCC2O,0.2667
N#CC1(C#N)CCCO1,0.2747
C#CCc1cocc1N,0.2198
CC1CC2C(=O)C1N2C,0.2244
Cc1ccc(N)c(O)c1,0.1987
CC1OCC12CC2CO,0.3017
CC(C)C(C)NC=O,0.2825
CC12CC3C4NC4C1N32,0.2904
CC1CCc2cocc21,0.2346
C#CC1C(O)C1(O)C#C,0.2467
CN1C2C(=NO)C1C2O,0.2477
OCCCn1cccc1,0.2458
Cc1ocnc1C(N)=O,0.2271
CC1NC1C(=O)NC=O,0.2131
Cn1cnc(NC=N)n1,0.2189
CC1(C)OCCOC1=N,0.2724
CC#Cc1coc(=O)o1,0.2
CC1OC(C)(C)OC1C,0.3268
O=C1C2CC2C2COC12,0.2009
Nc1cnc(N)c(F)c1,0.1754
CC(O)C(C)(O)CO,0.3101
C#Cc1cc(O)cn1C,0.1868
CC1C(O)C1C1(O)CC1,0.2989
Cc1nnn(C(C)C)n1,0.2576
C#CC(=O)NC=N,0.204
O=C1C2CN3C1C23,0.228
COC1OCC2(C)NC12,0.3107
O=CCNc1nc[nH]n1,0.2001
O=CN1C=NC(CO)C1,0.2185
c1nncc2c1COC2,0.1886
CC1C2OC3(CC3)C12,0.3036
Cc1cnccnc1=O,0.1586
CC12CC(C=O)(C1)C2O,0.2162
O=CCCc1ccoc1,0.2047
C#CC(=O)C1CC1C#N,0.2031
OC1C2C=CCC1(O)C2,0.2521
N#Cc1cncnc1,0.1986
OC1C2C3C4C(N24)C13O,0.298
CC1CC1(C)CNC=O,0.2803
O=CNc1cc[nH]c1,0.2149
NC=Nc1nnon1,0.1938
O=CC(O)(C=O)CO,0.2092
CC1(C)CC2C(CO)C21,0.3245
CC12CC1C1COC2C1,0.3276
CC12CC1CCC2O,0.3265
O=CCC1C2CCC12O,0.2209
CCC1=NC(C=O)CO1,0.2134
O=CC1OCC2CC2O1,0.2238
CC(O)C12CCC1(C)C2,0.3105
CCC1=C2CCC2CC1,0.2399
Cc1n[nH]c(=O)nc1C,0.1737
CC1C(=O)CC1(O)CO,0.2209
C1CC2(C1)CC2C1CC1,0.3318
C#CC(C)C1OCC1=O,0.2195
CCC1=CC2C(O)C2C1,0.2333
CC1C2C3OCOC3C12,0.3344
CN=c1cc(N)nno1,0.1401
O=C1NC23COCC12C3,0.255
N#CC1(CN)OCC1O,0.2504
O=CC1(O)C2CC1C2O,0.2212
Cc1c(F)cnoc1=O,0.186
CC#CC1C2CC1N2C,0.2641
CC1OCc2nnoc21,0.1705
CC12CC(C)(O1)C21CC1,0.312
CC1C=CC(C)(C)C1=O,0.2192
O=c1[nH]c2ccoc2o1,0.2112
CC(O)CC1(C#N)CN1,0.2978
CC1C(=O)NC(=O)C1N,0.2287
N=CNc1onnc1O,0.1792
CC1CC2C3C=CC12C3,0.2284
CC12CCC1C(=O)N2,0.2696
CC12OC3C(C1O)C32,0.3162
CC1=NC2CC(=O)C2O1,0.2006
O=Cc1cnc(CO)o1,0.1926
O=C1NC2C(=O)C=CC12,0.177
O=C1CC2C3CC2C3O1,0.2703
CC1N2CCCC12C=O,0.2122
C1C2CN1C1C3CC21O3,0.2868
CC#CC(C=O)C(C)=O,0.1918
COCC1(O)C2CCC21,0.3146
C#Cc1ncoc(=N)n1,0.1673
C#CC1OC2C(C)C12,0.257
NC(=O)Oc1ncc[nH]1,0.2326
CC12COC1=NC1CC12,0.2445
N#Cc1cncnc1F,0.207
O=C1OCC2(O)CNC12,0.2447
CC1OC2CC2C1=O,0.2194
CC(C#N)C#CC(N)=O,0.2322
Cc1cn(C=O)c(O)n1,0.1712
O=C1C2OC3CCC2C13,0.2085
CCC(=O)C1CC1CC,0.2308
C#CC1OC12CCCC2,0.2764
COC(=O)C(C)O,0.2695
O=C1C=C2C=CCC2N1,0.1871
OC12C3=CCN4C3C1C42,0.1538
O=CCOc1c[nH]cn1,0.184
N=COCC#CC(N)=O,0.2298
CC1C(O)C1C(O)C#N,0.2862
C1C2OC3C2C2C3N12,0.2863
OC12C3OC4C1C4(O)C32,0.2829
CC12C=CC(CC1O)C2,0.2518
NC(=O)NC1C2CCC21,0.2904
Cc1ccn(CCO)n1,0.2565
O=COc1[nH]ccc1O,0.1946
CCCNC(=O)C(=N)N,0.2205
NC(=O)C1(O)C(O)C1O,0.2323
OCCOC1C2CCC21,0.318
OCc1cc(O)[nH]c1O,0.2208
O=C1C2CC1OCCO2,0.1816
CCCCC1=CCCC1,0.2588
CCC(C)(CO)CCO,0.3107
CC1(C2CC2)C2CCC21,0.3281
OC12C3CC4C(OC41)C32,0.3065
O=CC1CC2CC(C1)O2,0.2181
C1C2CC3C1C1C(O2)C31,0.3046
Cc1noc2cnoc12,0.2094
O=C1CN2C3C=CC2C13,0.1817
CC1C(=O)COC1(C)C,0.2189
CCC(C=O)NC(N)=O,0.2187
CN1CC1C(=O)CC#N,0.1992
C#CC1(C(=O)C=O)CC1,0.151
O=C1C=CC(CO)C1O,0.1947
CCC(=O)CCC(N)=O,0.2369
O=CC(=O)C(O)CCO,0.1503
CC12CCC1(O)C(=N)N2,0.2601
CCC1C(C#N)N1CC,0.2606
N=c1cn[nH]c(F)c1,0.176
OC1CC2C1CC1CC12,0.318
C1#CCOCOCC=C1,0.1977
N=c1[n-]nc(NC=[NH2+])o1,0.0821
CCNC(C#N)CNC,0.2666
CCNc1ncon1,0.2211
C#CC12CC1C(C)(C)O2,0.2495
O=C1NCC(CO)CO1,0.3044
O=CC1C=CCC12CO2,0.2126
Cn1ncc(=O)oc1=N,0.1728
COCC(C)CC(N)=O,0.2789
CCC1=CCN(C=O)C1,0.2437
OCCC1C2C3OC2C13,0.304
CC(=O)OC(C)C=O,0.2291
O=c1oncnc1O,0.1843
C#CCC(C)(C)OC,0.303
CC12COCC(C1)C2O,0.3063
CC1=CC2(C)CC1CO2,0.2473
CC12NC3C1OCOC32,0.3218
CC1CCOC1CCO,0.3203
C1OCC23COC2C1C3,0.289
O=C1C=CCC(O)CN1,0.2127
C#CCC(C)C(F)(F)F,0.3167
N=COc1onnc1O,0.1857
CNC1(C#N)CC1CO,0.2624
N#CC(N)C1(CO)CO1,0.2765
C#CC12CCC1CC2=O,0.2096
OC12C=CCC(C1)OC2,0.2551
COC1CCN=CO1,0.2769
O=CN1CC1C#CCO,0.247
CC1CCc2cn[nH]c21,0.2474
COCCCCCCO,0.3306
OC1CC2C3CC1C2C3,0.3402
COC1CC(C=O)C1,0.2276
N=C1CC2OCC2CO1,0.2767
C1CC2CC3(CC3)CC12,0.3448
Cc1coc(C(C)C)n1,0.2417
C1C2C3C4C5OC1(C24)C53,0.294
CC(C)N1CC1C1CN1,0.2968
OC1CC2CC2CC1O,0.3134
COc1n[nH]c(C)c1O,0.2286
C1C2C1C1OC3C2CC13,0.3053
CC1C(=N)NC(=O)N1C,0.2473
CC12C=CC3(CN3)C1N2,0.2371
CC1C2OCCN(C)C12,0.2721
C#CC1C2CC(=O)N12,0.2302
Oc1cc2oncc2[nH]1,0.2007
CCC1C2OC3(C)C1C23,0.306
C[c-]1oc(=O)cc1C[NH3+],0.2265
CC1CCC2CCOC12,0.3126
CCC(=O)C=O,0.1571
OC1CC2C1C21CCO1,0.2975
CNc1onnc1C#N,0.1675
CCCC(O)CC1CO1,0.327
CCC1(C(O)C#N)CN1,0.2936
O=C1NC23CCC2(C3)O1,0.2868
CCC12C(O)C1C1NC12,0.2761
N#CC1C2CN1C2C#N,0.2522
C#CCC(C)OCCC,0.3066
OCC1CC2C3NC3C12,0.2962
CC1C2OC3(COC3)C12,0.3073
O=CCC(C=O)CO,0.2247
CNc1noc(=N)o1,0.2584
O=CC12CC(C1)C2=O,0.2097
CN1C2C(=O)CC(=O)C21,0.2072
N#CC1=CC2NC2C1O,0.2034
C#CCCC(F)(F)F,0.3188
CC1=CC2CC3C(C1)C23,0.2509
CC1CC(=NO)C2CC12,0.245
CC12CC3CC4C3N1C42,0.2976
CC1COC(=O)OC1,0.3191
O=C1NCC2CC=CC12,0.2415
C1=CC2NC2C2(C1)CC2,0.2392
C#CC#CCC(=O)C#N,0.1659
CC1C2C3OC2C2C3N12,0.2988
CC1=CCC(C)C1(C)O,0.2613
N#CC1C2C(=O)N3C1C23,0.2406
C#CC12CC1OC(=N)N2,0.2416
CC1C2CC1C1C2N1C,0.3106
N=c1ccc(F)no1,0.1634
C#CC1CC(O)CO1,0.2857
Nc1cc(=O)occ1F,0.1809
O=C1C2CC2N1CCO,0.2455
CC1CC2(OC2C)C1O,0.3049
O=COC1CCCCC1,0.2857
CC1CC=C(C#N)CC1,0.2251
CC1(C)C(=O)N2CC21C,0.2322
O=CNc1ccccc1,0.2091
COC1C2C3OC3C12O,0.2778
CCn1nncc1OC,0.2444
CC#CC(CC#N)OC,0.2872
CC1C2NC(=O)C12CO,0.2508
O=C1C=CCC1CCO,0.19
CC#CCC12CCC1O2,0.2987
CC1Cc2nnoc2N1,0.1654
CCC12COC3CC1C32,0.3218
CN(C)C(=O)NC(N)=O,0.2594
O=CCOC=NC1CC1,0.2004
N=C(OC=O)C1CCC1,0.2455
N#CC1CCCNC1=O,0.2667
CC12CC3C(CO1)C32C,0.3181
C#CC12COCC1C2O,0.2746
CC1(C=O)OC2COC21,0.2095
CC1COCCCOC1,0.3143
CCc1cc(CC)on1,0.2463
COC(C#N)C1CCC1,0.3009
CC1(C)CC(CC#N)C1,0.3317
CCc1[nH]ccc1CO,0.2394
CC1CC2(C3CN3)CN12,0.2955
CN1C(CO)C1(C)C=O,0.21
N#CCC1C(=O)CC1O,0.2215
CC(O)C1CC2(C)CN12,0.2966
CC1CCOC1CC#N,0.2986
CN=c1ocnn1C=O,0.2022
CC1OCC12OC2(C)C,0.3205
CC1NC1C1CN1,0.3023
CC12CC(=NO)C1C2O,0.2425
N#CCC12NC1C1CC12,0.2472
O=c1onno1,0.2469
OCC1COC2(CC2)C1,0.307
N=C1OC2CC2C2CC12,0.2686
O=C1CCC2C=CC1O2,0.195
Nc1[nH]c(=O)ncc1F,0.1715
COC(C)(C)C(C)C=O,0.2221
C1OCC1C1CO1,0.3292
CC12OCC13CC2CO3,0.2806
CC1(c2ncn[nH]2)CC1,0.2573
c1nc2c([nH]1)CC1CN21,0.225
C#CC12CCC(CC1)C2,0.3072
N#CC1C2C3CN1CC32,0.2829
C#CC(C)(C)N1CC1C,0.2712
C1=CC2NC2(C2CC2)C1,0.2324
C1C2C3C2C2C3N12,0.3013
O=C1CCC2COC2C1,0.2198
CC(C)(C)CCN1CC1,0.3037
CC12C3OC4C(C31)C42C,0.312
CCN=c1onnn1C,0.1966
C#CC1NC2C(O)C12O,0.2506
OC12CC3C1C2C31CC1,0.3102
N=C1OCC2NC=NC12,0.2475
C1OC2(CC2)C2(CC2)O1,0.3153
OC1C=CCCC12CO2,0.2576
CC12CC1(O)C(=O)C2O,0.2319
COc1ncc(O)n1C,0.2425
CC1(O)CC(C#N)C1O,0.2976
N#CC1C2C=CC1OC2,0.2404
Cc1cc(F)cc(C)n1,0.2369
OCCC1(CO)CC1,0.3294
COCC1C=CC(C)C1,0.2622
C#CCCOCC1CO1,0.3148
CN(C)C(=O)OC1CC1,0.2974
CN1CC1C1(CO)CO1,0.3043
COC12C3CC1(O)C2N3,0.2802
CCC(N)=O,0.2793
O=CCC1(O)C=CCC1,0.2114
CC(C)C12CC1CCO2,0.3071
C#CC1C2CC1(C=O)O2,0.2079
OC1CCC2(CCC2)C1,0.3172
CCC12CCCC1OC2,0.3171
C#CC12CC1COC=N2,0.2404
COC1CC2(COC2)C1,0.3133
C#CC(C=O)CC1CO1,0.2195
CC12C=CNC(=O)C1C2,0.2109
CC(=O)c1nocc1N,0.1589
OC1COCC2CC1O2,0.317
OC12CCC1(C1CN1)C2,0.3046
CC1(CC2CC2)CO1,0.3448
CCCN=C(CC)OC,0.2734
C#CC(CCC)OC=N,0.2825
Cc1[nH]ncc1OC=N,0.2374
Cn1cc(O)c(O)c1O,0.2172
CC1CC2(CO)CC12,0.322
CN1CC1C(C=O)CO,0.2107
CN=CNC(=O)C1CO1,0.2274
C#CCCCCCCO,0.3165
Cn1nc(N)nc1N,0.2337
C1CC23CC(C4CN42)C13,0.3012
CCC1C=C(C)CO1,0.2489
COC1(C(C)=O)CCC1,0.2149
CC1(C)CCC(O)CC1,0.3315
